Price,sqft,bedrooms,bathrooms,lot_size,area,area_n
295791,3033,3,1,10319,Uptown,1
349234,2981,3,1,14063,Suburbs,3
426058,3013,6,1.5,17664,Downtown,2
366529,3055,5,2,22311,Uptown,1
432365,2815,7,3,13331,Suburbs,3
421101,2909,6,3.5,12390,Suburbs,3
405251,3140,6,1.5,6887,Downtown,2
389053,3195,6,3.5,10599,Uptown,1
400418,3071,4,3,19392,Suburbs,3
454525,2947,5,3,23843,Downtown,2
385303,3114,2,2,16399,Downtown,2
449058,2879,7,3,13683,Downtown,2
355119,3055,3,3,17938,Uptown,1
384011,2974,5,2.5,15000,Suburbs,3
363343,2966,3,1,11233,Downtown,2
399321,2940,2,1.5,21787,Downtown,2
450829,3173,7,3.5,16294,Suburbs,3
465740,2954,6,3.5,13058,Downtown,2
393883,2784,6,1,15564,Downtown,2
368413,3141,5,3.5,7043,Uptown,1
407261,3034,6,4,17277,Uptown,1
406418,2998,2,3,3376,Downtown,2
416330,2975,2,3.5,11467,Downtown,2
400307,3048,2,2,16349,Downtown,2
465272,3177,6,2.5,19607,Downtown,2
383091,2917,3,3,13271,Suburbs,3
411124,3234,2,3,14368,Downtown,2
362718,2940,6,2.5,13980,Uptown,1
441587,3119,6,3.5,15592,Suburbs,3
452649,2982,7,3,14925,Downtown,2
410666,3043,3,3,12805,Downtown,2
409337,3071,7,1.5,12623,Suburbs,3
396254,2764,2,2,20276,Downtown,2
459730,3108,7,3,10952,Downtown,2
401207,3003,5,2,13315,Suburbs,3
422953,3158,4,2,9557,Downtown,2
274453,2860,2,1.5,12870,Uptown,1
426479,3063,6,3,8773,Suburbs,3
447482,3104,6,3.5,12573,Suburbs,3
373876,2925,2,1.5,11290,Downtown,2
319237,2924,4,2.5,11285,Uptown,1
386636,2914,3,3,14000,Suburbs,3
410507,2780,6,3.5,15982,Suburbs,3
370848,2966,4,4,13857,Uptown,1
438456,3098,7,1.5,20188,Downtown,2
352155,2848,2,2.5,14709,Suburbs,3
407157,2967,2,2.5,16300,Downtown,2
410302,3089,6,1.5,16325,Suburbs,3
398396,2918,2,3,14291,Downtown,2
395085,2782,3,3,8363,Downtown,2
399861,3003,5,1.5,16856,Suburbs,3
350629,2888,5,2.5,10905,Uptown,1
417094,3048,3,3.5,12664,Downtown,2
403528,3013,2,2.5,11432,Downtown,2
465751,3079,5,3.5,18521,Downtown,2
428080,2997,7,2,12447,Downtown,2
334152,2919,2,1.5,9664,Suburbs,3
342433,3039,3,2,20509,Uptown,1
434190,2901,7,3,9716,Downtown,2
383255,3087,2,3,13044,Suburbs,3
392374,2898,4,2,18414,Suburbs,3
374043,2802,5,3.5,22384,Uptown,1
383044,3081,7,2,16959,Uptown,1
380758,2996,2,1.5,12879,Downtown,2
456156,3055,5,3.5,17139,Suburbs,3
479272,3101,7,3,14517,Downtown,2
400940,2989,1,4,12660,Downtown,2
483962,3200,4,4,14822,Downtown,2
374879,2907,6,4,8432,Uptown,1
329788,3136,4,1.5,8208,Uptown,1
366702,2889,4,1,12680,Suburbs,3
429799,3091,6,1.5,14241,Downtown,2
326780,3128,6,1,11171,Uptown,1
458285,2882,5,3,22230,Downtown,2
450039,3186,5,4,8722,Downtown,2
423551,3232,5,2.5,21105,Suburbs,3
352063,3001,5,2.5,11290,Uptown,1
319838,2862,4,2.5,10070,Uptown,1
444042,2946,2,4,16688,Downtown,2
386514,2862,2,3.5,11045,Suburbs,3
382856,3008,5,1.5,12033,Suburbs,3
372308,2854,4,4,16430,Uptown,1
365589,3097,6,2.5,11545,Uptown,1
365457,2969,3,1.5,9060,Suburbs,3
317239,3149,2,1.5,17292,Uptown,1
352325,2859,7,3,16037,Uptown,1
388539,2966,3,2.5,11793,Downtown,2
449251,3080,5,2.5,19621,Downtown,2
449211,2741,6,3,14024,Downtown,2
413548,3019,4,3.5,10925,Suburbs,3
451632,3140,5,3.5,13569,Downtown,2
437184,2964,6,3,14281,Downtown,2
367690,2870,1,3,17156,Downtown,2
352638,2784,3,2,17984,Suburbs,3
414789,2964,5,1.5,15089,Downtown,2
430389,2992,5,2.5,15966,Downtown,2
340994,2977,2,3,17079,Uptown,1
426986,3005,6,3,13696,Suburbs,3
403915,3011,7,3.5,20586,Uptown,1
341833,3001,5,2,18498,Uptown,1
378480,2972,1,2.5,12271,Downtown,2
422386,3035,5,2.5,12360,Downtown,2
409212,3013,2,3.5,10639,Downtown,2
371820,2992,6,1.5,8304,Suburbs,3
366597,2863,7,2,14002,Uptown,1
380234,3187,6,1,9715,Suburbs,3
445950,2977,5,3.5,12150,Downtown,2
435566,3048,5,3.5,18713,Suburbs,3
353342,2820,2,1.5,17294,Downtown,2
420279,2996,4,3,15079,Downtown,2
397092,2930,1,3,17073,Downtown,2
353303,3054,1,1.5,14273,Suburbs,3
451794,3061,5,2.5,18415,Downtown,2
395962,2788,6,1.5,13591,Downtown,2
399168,3196,2,4,11390,Suburbs,3
332948,2780,3,2,21822,Uptown,1
424268,3030,6,2,12447,Suburbs,3
367706,2976,4,2,10106,Suburbs,3
389778,2860,1,2,25660,Downtown,2
416423,3245,2,3,14333,Suburbs,3
413953,2960,2,3,11514,Downtown,2
457246,3253,5,2,16854,Downtown,2
334440,2818,3,3,15614,Uptown,1
331955,3044,4,1.5,15935,Uptown,1
416820,2815,3,3.5,6072,Downtown,2
383234,3059,2,2,14406,Downtown,2
439134,2865,5,2.5,22608,Downtown,2
396903,2994,6,1.5,15173,Suburbs,3
447264,2972,4,3,23425,Downtown,2
291230,2991,1,2,12016,Uptown,1
427396,2975,1,4,15461,Downtown,2
421058,3122,1,3.5,12904,Downtown,2
384790,3034,3,2,9767,Downtown,2
378980,2870,4,4,9308,Suburbs,3
328321,3023,2,3,11023,Uptown,1
338039,3089,4,3,13428,Uptown,1
323757,2903,4,2,13648,Uptown,1
431896,2816,6,3,10283,Downtown,2
452020,3058,4,3,16076,Downtown,2
346657,2909,2,4,9834,Uptown,1
416230,3071,1,3,17910,Downtown,2
426846,3196,3,3,19132,Downtown,2
381584,3193,4,1.5,6812,Suburbs,3
381716,2952,3,1,18585,Downtown,2
419546,3172,5,3,13437,Suburbs,3
393812,3000,4,1,11625,Downtown,2
455545,2999,6,3.5,13911,Downtown,2
349731,3113,3,2.5,15306,Uptown,1
333356,3118,5,1,12356,Uptown,1
404418,3099,3,2,16053,Downtown,2
442622,2970,5,3,17076,Downtown,2
382541,3020,1,2,13507,Downtown,2
333673,3061,3,2.5,14349,Uptown,1
399411,2960,3,1.5,20254,Downtown,2
422778,2832,3,4,9737,Downtown,2
362618,2768,4,3.5,20002,Uptown,1
432576,3098,4,3,14245,Downtown,2
377240,3340,1,4,17910,Uptown,1
375587,3025,3,1.5,11026,Downtown,2
421647,2943,2,4,15645,Downtown,2
293991,3058,1,2,13154,Uptown,1
413024,3220,4,1.5,12718,Downtown,2
320939,3129,1,2.5,14974,Uptown,1
426438,3000,6,2.5,8746,Downtown,2
339819,3087,5,2,14518,Uptown,1
387784,3265,6,3,15092,Uptown,1
378879,2964,4,2,16004,Suburbs,3
482974,2998,7,3.5,15331,Downtown,2
398849,2976,4,1.5,16438,Downtown,2
404779,3039,4,2.5,18330,Suburbs,3
410758,3115,4,2,12793,Downtown,2
406566,3006,3,1.5,20671,Downtown,2
372995,2948,3,4,14804,Uptown,1
406007,2983,3,3,9963,Downtown,2
394345,2883,5,1.5,12411,Downtown,2
354163,3036,1,3.5,14017,Uptown,1
401381,2840,4,2.5,20141,Downtown,2
375055,2943,4,2,11302,Suburbs,3
391866,2962,1,3.5,11500,Downtown,2
444480,3047,6,2,15871,Downtown,2
416814,3069,3,3.5,18002,Suburbs,3
420653,2937,6,2.5,15209,Suburbs,3
374936,2929,5,3,14107,Uptown,1
399218,2967,5,2,14393,Downtown,2
451865,3006,7,2.5,16771,Downtown,2
434868,3000,5,2,14526,Downtown,2
409403,2960,2,3,16628,Downtown,2
365403,2945,1,1.5,17662,Downtown,2
366427,2922,3,2,11585,Suburbs,3
324294,3050,3,2,13535,Uptown,1
431072,2994,5,4,11340,Suburbs,3
369706,2912,4,1,13554,Downtown,2
448436,2962,5,3.5,17115,Downtown,2
421514,3031,4,2.5,5058,Downtown,2
314400,3187,2,1.5,15476,Uptown,1
417755,3069,5,1.5,11041,Downtown,2
344212,2955,3,3.5,17607,Uptown,1
435577,3085,5,2,14875,Downtown,2
390086,3149,2,3,18825,Suburbs,3
414399,2950,3,2.5,14426,Downtown,2
440094,3035,2,3,20653,Downtown,2
390202,2942,1,3.5,22710,Downtown,2
323686,2913,3,2,19194,Uptown,1
383082,2948,6,4,12574,Uptown,1
413624,3044,3,2.5,22975,Downtown,2
399741,3029,3,3,8733,Downtown,2
345692,2930,3,3.5,17514,Uptown,1
358110,2996,1,3,10482,Suburbs,3
434140,2878,4,3.5,15099,Downtown,2
359317,3255,3,1.5,18079,Uptown,1
393102,3030,2,2.5,12004,Downtown,2
340279,3020,1,1.5,12393,Suburbs,3
373389,3147,5,1.5,11675,Suburbs,3
290057,3064,3,1,6944,Uptown,1
365410,3110,6,2.5,17829,Uptown,1
367189,2984,7,1,8325,Suburbs,3
401404,2954,2,3,13553,Downtown,2
322649,3001,5,1.5,15029,Uptown,1
427730,3055,5,2.5,13790,Downtown,2
377913,2981,4,2,14261,Suburbs,3
442265,2981,6,3,11540,Downtown,2
442051,2889,7,1.5,18157,Downtown,2
422273,2962,5,2.5,12654,Downtown,2
396397,2923,2,3,17377,Suburbs,3
393905,2931,5,2,12227,Downtown,2
456720,3004,6,3.5,15670,Downtown,2
405824,2852,6,2,9349,Downtown,2
445129,2860,7,2,16860,Downtown,2
410674,2884,4,2,13534,Downtown,2
426813,3091,6,1,15166,Downtown,2
422771,3043,2,3.5,13695,Downtown,2
395620,2940,3,2,18817,Downtown,2
412749,3128,5,2,10315,Downtown,2
321827,2979,3,2,18879,Uptown,1
434753,2964,5,4,13954,Suburbs,3
424204,3059,7,1.5,12177,Downtown,2
395260,3165,5,1.5,15746,Suburbs,3
397767,2814,4,2,23601,Suburbs,3
293358,2943,2,1,13176,Uptown,1
400500,2951,4,2,10903,Downtown,2
417799,3190,3,2,12716,Downtown,2
436549,2914,2,3.5,19685,Downtown,2
402601,3038,1,2.5,8577,Downtown,2
357423,2972,7,1.5,16055,Uptown,1
441092,3057,3,3.5,23789,Downtown,2
360565,3101,4,3,16870,Uptown,1
438317,3059,5,3,11011,Downtown,2
435494,3066,5,3,12241,Downtown,2
430855,3064,7,2,8766,Downtown,2
408232,3003,2,3.5,17185,Suburbs,3
429788,3040,4,3,17826,Downtown,2
432629,2925,5,2,16300,Downtown,2
426204,2880,5,2,12453,Downtown,2
453041,3064,5,3,16168,Downtown,2
436662,2972,5,3.5,17509,Suburbs,3
394958,3070,6,1,17897,Suburbs,3
413209,3019,4,4,13416,Suburbs,3
356787,2928,3,3.5,17056,Uptown,1
421749,2898,6,3,15822,Suburbs,3
365118,3064,4,1,11693,Suburbs,3
325781,2901,4,2,17331,Uptown,1
446394,2959,4,3,22275,Downtown,2
391964,3013,6,1,23260,Suburbs,3
311544,2866,3,1.5,18119,Uptown,1
427768,3041,6,2,14958,Downtown,2
454883,2899,7,3,15909,Downtown,2
348356,3052,1,1.5,15828,Suburbs,3
369568,2938,2,2,16064,Suburbs,3
349223,2901,4,2,18874,Uptown,1
402081,2912,5,1,17498,Downtown,2
435906,3079,5,1.5,16003,Downtown,2
367798,3158,5,1,17579,Uptown,1
360926,2934,5,3.5,15873,Uptown,1
376171,2986,6,1,16702,Suburbs,3
456339,2974,5,3.5,13724,Downtown,2
346953,3063,2,1.5,11338,Suburbs,3
321515,3006,4,1.5,10885,Uptown,1
406999,2995,1,2.5,20609,Downtown,2
389190,3193,3,2,12191,Suburbs,3
344707,2983,4,2,19117,Uptown,1
391077,2979,5,1.5,22840,Suburbs,3
407397,2820,6,2,12893,Downtown,2
383831,2929,4,1.5,17907,Suburbs,3
401521,3105,5,2.5,12195,Suburbs,3
356881,2998,1,2,19628,Suburbs,3
375004,2893,6,3,17285,Uptown,1
409544,3049,1,2.5,13297,Downtown,2
396623,3128,1,2,16699,Downtown,2
414571,3190,7,1.5,13801,Suburbs,3
345456,3203,3,3,8387,Uptown,1
389919,3082,2,2,10023,Downtown,2
410147,3127,6,2.5,15983,Suburbs,3
447790,3026,7,4,10561,Suburbs,3
428677,3067,6,1,18578,Downtown,2
353753,2879,7,2,16129,Uptown,1
405511,2967,3,3.5,18378,Suburbs,3
414610,3077,4,2,11708,Downtown,2
413854,3085,3,2.5,16500,Downtown,2
344013,2998,4,2,16685,Uptown,1
372031,2863,2,3.5,15952,Suburbs,3
427935,2743,4,4,12684,Downtown,2
426746,3186,3,1.5,19604,Downtown,2
391062,3050,4,1.5,14437,Downtown,2
341655,2893,6,2,11432,Uptown,1
396688,2915,2,3,14740,Downtown,2
385845,2955,2,2,16117,Downtown,2
413700,3248,4,1,15864,Downtown,2
327395,3084,1,3,10851,Uptown,1
383286,2909,4,2,18856,Suburbs,3
418824,2940,6,2.5,10607,Downtown,2
393203,2903,3,1.5,16087,Downtown,2
332223,3128,3,2,16253,Uptown,1
404275,2912,6,2,12170,Downtown,2
424466,2873,7,3,19122,Suburbs,3
431014,2958,6,3,7864,Downtown,2
389503,2969,3,1.5,11799,Downtown,2
413854,3046,6,2.5,14467,Suburbs,3
368573,2984,3,2,11934,Suburbs,3
440257,2949,5,2.5,15946,Downtown,2
335331,3044,3,1.5,16867,Uptown,1
363065,2883,7,2,13359,Uptown,1
494622,3060,7,4,18403,Downtown,2
432314,3142,7,2.5,14423,Suburbs,3
406679,3104,3,2.5,13572,Downtown,2
389792,2862,6,2,14264,Suburbs,3
396394,2934,3,2,12571,Downtown,2
372103,2891,3,2.5,10149,Suburbs,3
329473,2946,2,3.5,15971,Uptown,1
422263,3088,1,4,10919,Downtown,2
350187,2998,2,1.5,9304,Downtown,2
384286,3035,7,2.5,13818,Uptown,1
422659,3017,3,3,16177,Downtown,2
391175,2767,2,1.5,18450,Downtown,2
421097,2927,6,2.5,12400,Downtown,2
392178,2927,1,3.5,18714,Suburbs,3
441403,3090,5,4,7895,Suburbs,3
415008,3086,2,3,16942,Downtown,2
356854,2829,4,2.5,9420,Suburbs,3
399391,2832,3,3.5,14725,Suburbs,3
430273,2781,5,3.5,9095,Downtown,2
440734,3042,7,3,14161,Suburbs,3
443123,3113,4,3.5,17141,Downtown,2
350577,2900,3,4,12522,Uptown,1
421391,2939,6,1.5,14667,Downtown,2
322435,3117,3,1,16671,Uptown,1
418837,2900,5,1.5,23662,Downtown,2
375943,2988,2,2.5,8321,Downtown,2
436095,2945,7,4,9622,Suburbs,3
313348,3069,2,2.5,9578,Uptown,1
396354,3088,4,3.5,7727,Suburbs,3
426300,3024,4,1.5,18874,Downtown,2
330087,2876,3,2,14938,Uptown,1
432313,2905,6,2,18959,Downtown,2
467919,3062,7,3.5,22405,Downtown,2
412429,2753,4,3,10060,Downtown,2
399952,3290,5,1.5,13777,Suburbs,3
376429,2953,1,3.5,15887,Suburbs,3
429004,2955,5,3,14556,Downtown,2
420303,2968,1,3.5,19688,Downtown,2
387703,2940,7,3.5,10773,Uptown,1
395232,2794,5,2.5,19145,Downtown,2
280646,2895,1,1,15783,Uptown,1
409327,3079,5,2,10904,Downtown,2
385884,2941,4,2,18977,Suburbs,3
478754,2997,7,4,16055,Downtown,2
447727,3111,3,4,7623,Downtown,2
449551,2974,5,3,18545,Downtown,2
392209,2826,3,2,18462,Downtown,2
430641,2982,5,4,16528,Suburbs,3
448852,3047,5,3.5,13774,Downtown,2
385795,3143,2,3,15704,Suburbs,3
446834,3093,3,4,19488,Downtown,2
416311,2995,4,1.5,19581,Downtown,2
389068,2994,3,2.5,12261,Downtown,2
426633,3177,4,1.5,20058,Downtown,2
415863,3083,4,1.5,21888,Downtown,2
411207,3147,5,2,15657,Suburbs,3
480180,3134,7,4,14367,Downtown,2
445996,3022,7,2,23642,Downtown,2
475119,3152,6,3.5,14767,Downtown,2
415444,3159,6,2,15712,Suburbs,3
450049,2821,6,3.5,11914,Downtown,2
413883,2986,7,1.5,11907,Downtown,2
422471,2950,6,1.5,20738,Suburbs,3
387724,2935,6,2,9952,Suburbs,3
419406,2976,4,2.5,18183,Downtown,2
449280,2949,6,3,18676,Downtown,2
467564,3213,7,2.5,16700,Downtown,2
413857,2823,6,1.5,19182,Downtown,2
430293,3144,4,3.5,13683,Suburbs,3
415647,2956,5,2,17773,Downtown,2
462777,3083,5,2.5,18485,Downtown,2
365907,3014,4,1,15681,Suburbs,3
353123,2962,5,2,19249,Uptown,1
466772,3026,6,4,9872,Downtown,2
372902,3070,3,2,12962,Downtown,2
379240,2754,4,3,17196,Suburbs,3
330921,3080,3,1.5,19503,Uptown,1
386373,3110,1,2,11699,Downtown,2
422581,2884,5,1.5,20724,Downtown,2
351495,3064,4,3,10093,Uptown,1
414782,3139,7,1,10001,Downtown,2
336787,2907,4,3,14782,Uptown,1
400559,2958,6,3,7661,Suburbs,3
392276,3008,6,1.5,13304,Suburbs,3
313652,2872,6,1.5,8420,Uptown,1
423888,3059,3,3,16407,Downtown,2
430311,3143,2,4,24117,Suburbs,3
436548,3058,5,4,11332,Suburbs,3
451476,3171,7,2.5,9457,Downtown,2
338479,3233,3,2,18075,Uptown,1
410488,3103,5,3,13934,Suburbs,3
381653,2899,2,2,9448,Downtown,2
443867,3159,7,2.5,12242,Downtown,2
420348,3135,6,1.5,18756,Downtown,2
428262,2965,3,3.5,16301,Downtown,2
443456,3070,6,3.5,6789,Downtown,2
409569,3015,4,1.5,17083,Downtown,2
444348,3116,4,2,22166,Downtown,2
467573,2993,6,4,16591,Downtown,2
430557,2941,4,4,15102,Downtown,2
445678,3060,4,3,18914,Downtown,2
387825,2960,2,4,6767,Downtown,2
391834,2836,1,4,19217,Suburbs,3
471438,3153,7,3.5,14624,Downtown,2
322567,2817,2,4,11345,Uptown,1
453239,2930,6,3.5,18519,Downtown,2
410764,2911,6,2,8337,Downtown,2
368350,2891,1,4,9480,Suburbs,3
391073,2927,2,3,17772,Suburbs,3
450488,3152,6,1,17723,Downtown,2
410236,2974,7,1,10850,Downtown,2
426659,2963,5,2.5,16075,Downtown,2
344809,2961,5,1.5,14871,Uptown,1
455315,3014,5,4,21273,Downtown,2
402900,3080,5,2.5,15178,Suburbs,3
433940,3108,3,3.5,16987,Downtown,2
473252,3167,6,4,11973,Downtown,2
459426,3017,6,3,11905,Downtown,2
416816,3038,2,3,14934,Downtown,2
358248,3110,2,3.5,16021,Uptown,1
391730,2912,5,1,16045,Downtown,2
337099,2988,5,1,500,Suburbs,3
432155,2997,6,2,14812,Downtown,2
371464,3090,1,1.5,18864,Suburbs,3
424676,2835,4,3,17796,Downtown,2
352757,3176,6,1.5,12745,Uptown,1
384365,3001,3,3.5,12283,Suburbs,3
427312,3092,6,2,21326,Suburbs,3
347045,2950,6,1,17022,Uptown,1
400588,2890,5,2,19572,Suburbs,3
375950,3005,3,1.5,12874,Downtown,2
430295,2886,6,2.5,17880,Downtown,2
372378,2943,6,1,12567,Suburbs,3
336644,2903,6,2,8425,Uptown,1
426311,2915,3,3.5,12675,Downtown,2
372410,2959,5,2.5,19705,Uptown,1
453734,3044,4,3.5,19651,Downtown,2
429903,3163,2,3,16941,Downtown,2
372900,2954,5,3.5,15515,Uptown,1
393762,2989,4,1,19202,Downtown,2
423440,3091,4,2.5,18730,Suburbs,3
277924,3016,2,2,7246,Uptown,1
406883,2998,5,3.5,21578,Uptown,1
406809,3032,3,1.5,24279,Downtown,2
350447,3047,2,1,14465,Suburbs,3
387535,3052,2,2,14430,Downtown,2
311792,3047,5,1,12803,Uptown,1
367176,2852,6,3,16803,Uptown,1
370764,2798,3,2.5,9931,Downtown,2
423754,2965,6,1.5,18917,Downtown,2
334577,3254,3,1.5,21171,Uptown,1
373773,2887,3,1,20598,Downtown,2
401717,3130,1,3,15301,Downtown,2
397544,2949,2,3,11186,Downtown,2
423312,3205,4,3.5,19679,Suburbs,3
323206,3059,4,1.5,11100,Uptown,1
460694,3033,3,4,18519,Downtown,2
357303,3075,5,2.5,12312,Uptown,1
462219,3101,7,2.5,16476,Downtown,2
352986,2973,2,1.5,11560,Suburbs,3
327798,3058,2,3,17920,Uptown,1
373840,3112,2,1.5,11242,Suburbs,3
451897,3008,4,3.5,19247,Downtown,2
328562,2939,3,2.5,12983,Uptown,1
465207,3091,7,2.5,22566,Downtown,2
439115,3043,5,3,15771,Downtown,2
414740,2794,4,3,16676,Downtown,2
377855,2932,2,3,18108,Suburbs,3
442364,3030,5,3.5,19110,Downtown,2
390084,3005,6,1,18738,Suburbs,3
375439,2990,5,1,8112,Downtown,2
380250,2995,6,3.5,9029,Uptown,1
477678,3050,6,3.5,17352,Downtown,2
318804,2942,4,3.5,7430,Uptown,1
378154,3195,1,1.5,19371,Downtown,2
362735,2896,5,3.5,18156,Uptown,1
405091,2950,6,1.5,15808,Suburbs,3
334091,3019,3,2.5,9592,Uptown,1
444490,3006,4,2.5,22668,Downtown,2
448919,2948,6,2.5,17062,Downtown,2
402376,3013,6,2.5,8163,Suburbs,3
371214,3068,3,1.5,17213,Suburbs,3
334571,2995,1,3,20046,Uptown,1
431746,3274,4,3.5,10179,Suburbs,3
359728,3046,7,1.5,17594,Uptown,1
409645,3152,2,1,22208,Downtown,2
343922,2963,2,1.5,14372,Suburbs,3
333041,3097,4,2,19816,Uptown,1
386855,3037,6,2.5,20333,Uptown,1
455812,3103,4,4,14756,Downtown,2
389957,3031,5,1,13073,Downtown,2
471705,3130,7,2.5,15544,Downtown,2
364656,3232,3,3,15102,Uptown,1
398029,3101,3,1.5,16768,Downtown,2
302182,3110,1,1.5,12848,Uptown,1
384736,2980,3,2,8709,Downtown,2
357829,2797,6,3,13970,Uptown,1
408929,2857,6,2.5,16636,Suburbs,3
403766,2956,6,1.5,15423,Suburbs,3
429259,3089,2,4,11297,Downtown,2
402017,3024,5,1,15502,Downtown,2
387575,2932,6,2,17353,Uptown,1
328990,2798,4,2.5,12014,Uptown,1
362797,2948,6,1,8559,Suburbs,3
401280,3033,5,3,12786,Suburbs,3
368920,3084,7,2.5,11927,Uptown,1
336378,3043,4,2.5,16584,Uptown,1
381928,2848,2,2.5,17171,Downtown,2
410061,2946,6,3.5,11619,Suburbs,3
460653,3234,6,3,15972,Downtown,2
371676,3013,1,1,14421,Downtown,2
412949,3021,5,3,18434,Suburbs,3
394133,2884,3,4,9211,Suburbs,3
375277,3204,3,1.5,10155,Suburbs,3
404418,2941,2,2.5,16576,Downtown,2
415721,3180,3,1.5,15462,Downtown,2
434299,3091,5,2.5,17483,Downtown,2
423761,3044,4,2.5,15168,Downtown,2
335427,3247,4,2,11875,Uptown,1
429815,3083,5,2,13033,Downtown,2
343564,2901,3,4,12073,Uptown,1
395538,2975,5,1,15646,Downtown,2
324088,3058,2,2.5,12294,Uptown,1
350649,3007,4,2,18169,Uptown,1
335227,3101,2,2,20461,Uptown,1
441917,2975,6,4,12738,Suburbs,3
396935,3125,2,3.5,11299,Suburbs,3
356845,2845,2,1.5,17616,Suburbs,3
442812,2807,5,4,19826,Downtown,2
295483,2975,2,1.5,10056,Uptown,1
385986,3028,6,2.5,19770,Uptown,1
469824,3071,6,3.5,19756,Downtown,2
457251,2997,7,4,14617,Suburbs,3
327157,3014,3,3,12519,Uptown,1
394488,3015,4,3,9095,Suburbs,3
322918,3172,2,1.5,20668,Uptown,1
456589,3010,7,3,15725,Downtown,2
360131,3149,3,1,9382,Suburbs,3
387137,3045,2,2,14512,Downtown,2
378958,3092,2,1.5,9678,Downtown,2
419691,2967,6,1,17860,Downtown,2
422010,3058,2,4,10588,Downtown,2
364208,3044,6,3,8619,Uptown,1
432083,3055,2,4,20786,Suburbs,3
363444,2937,1,3,11623,Suburbs,3
327467,2872,3,1.5,7873,Suburbs,3
424925,2890,2,3.5,16446,Downtown,2
408706,2910,4,3.5,10701,Downtown,2
369011,3045,5,3,17107,Uptown,1
419733,3050,3,3,12019,Downtown,2
363016,2941,1,1,16623,Downtown,2
456187,3127,5,3,12523,Downtown,2
406147,2995,3,3.5,15477,Suburbs,3
334196,3059,2,3,14411,Uptown,1
450906,3003,5,3.5,15877,Downtown,2
389622,2978,3,1.5,15753,Downtown,2
386547,2801,2,4,8822,Suburbs,3
433919,2782,3,4,15517,Downtown,2
481718,3045,5,3.5,21283,Downtown,2
361733,2931,7,1,20875,Uptown,1
382266,3118,1,1.5,15802,Downtown,2
380805,3039,1,1.5,14669,Downtown,2
351707,2986,6,2,13412,Uptown,1
379627,2949,3,1.5,9440,Downtown,2
296762,2928,4,1,10699,Uptown,1
389560,3032,4,2,14838,Suburbs,3
489766,3222,7,3.5,12921,Downtown,2
403068,3076,3,2,15763,Downtown,2
386259,3080,5,2.5,19694,Uptown,1
356014,2866,4,1.5,15226,Suburbs,3
471437,2973,7,3.5,17435,Suburbs,3
411461,2972,2,3,12987,Downtown,2
363661,3108,4,2,17988,Uptown,1
428562,3055,6,1.5,13899,Downtown,2
407930,2958,1,2.5,17215,Downtown,2
394722,2898,5,1.5,15145,Downtown,2
343388,3002,3,1.5,20784,Uptown,1
409748,3043,6,1,16919,Downtown,2
402891,2940,2,2.5,14871,Downtown,2
437425,3119,2,4,18881,Downtown,2
375751,2866,3,1.5,13850,Downtown,2
383143,2967,4,2.5,16100,Suburbs,3
430029,3185,6,1.5,13447,Downtown,2
340938,2923,4,3,11155,Uptown,1
369822,3082,1,2,16205,Suburbs,3
391257,2910,6,1,11098,Downtown,2
329886,3076,2,1.5,19122,Uptown,1
453443,2852,4,4,20462,Downtown,2
382708,3087,2,1,9814,Downtown,2
388969,3065,2,3.5,11327,Suburbs,3
435173,2985,5,2.5,21093,Downtown,2
391509,2937,6,1,16011,Suburbs,3
401693,2941,5,3,13900,Suburbs,3
448048,3028,2,3.5,22278,Downtown,2
382551,3009,1,1.5,17703,Downtown,2
312929,2947,2,3,5036,Uptown,1
423064,3093,6,2,17353,Downtown,2
396248,3188,2,2.5,13755,Downtown,2
308869,3164,1,1,14374,Uptown,1
402203,2866,4,3.5,18001,Suburbs,3
385515,2958,2,3,7269,Downtown,2
401017,3024,6,4,20879,Uptown,1
337664,2958,6,1.5,15928,Uptown,1
380468,3089,5,2,5197,Suburbs,3
417248,2805,5,2.5,15701,Downtown,2
448229,2988,5,3.5,17348,Downtown,2
408957,3063,7,3.5,14814,Uptown,1
439048,3171,4,4,13607,Suburbs,3
318741,2844,2,3,12389,Uptown,1
442122,2978,3,3.5,17580,Downtown,2
419995,3086,6,3.5,11570,Suburbs,3
406007,2843,3,2,17882,Downtown,2
449571,3029,4,3.5,18411,Suburbs,3
335524,2948,3,1,12790,Suburbs,3
442685,3025,5,2,13531,Downtown,2
329734,3080,4,2,11046,Uptown,1
401339,3032,1,4,15292,Suburbs,3
328918,3070,2,3,18520,Uptown,1
447081,3123,3,2.5,19696,Downtown,2
302748,2875,2,2,14557,Uptown,1
410204,2771,5,2.5,10382,Downtown,2
390275,3171,2,1.5,12639,Downtown,2
400282,3003,2,3.5,19876,Suburbs,3
385807,2892,5,2.5,17121,Suburbs,3
392506,2994,5,4,15605,Uptown,1
429596,3099,2,4,22624,Suburbs,3
321021,2836,2,1,15775,Suburbs,3
411129,2864,6,1.5,19525,Downtown,2
397010,2893,4,3,13039,Suburbs,3
400914,2950,2,3,13051,Downtown,2
395352,3087,4,1.5,12844,Downtown,2
447989,2975,6,2.5,18530,Downtown,2
316605,3031,4,2,11249,Uptown,1
415200,3057,5,3,18222,Suburbs,3
342505,2795,2,1.5,16805,Suburbs,3
347089,3080,5,2,13135,Uptown,1
385951,3201,4,2,14071,Suburbs,3
447235,3103,6,2.5,12548,Downtown,2
